"","brand_quality","price","season","return_rate","channel","mean_size","subcategory_0","subcategory_2","category_2","category_3","category_4","category_5"
"762",0,-0.0650485927243805,0,"0.284857828857318","1",1.20472755778186,0,0,1,0,0,0
"763",0,1.99446191984132,1,"0.336922231321738","1",-1.37846824039018,0,0,0,0,0,0
"764",1,0.387652253223666,1,"0","1",-0.352032823897976,0,0,0,1,0,0
"765",0,-0.246390593064759,0,"0.0802873544127228","0",-1.78904240698705,0,0,1,0,0,0
"766",0,-0.559290412768417,0,"0.333333333333333","1",0.126970370465051,0,0,0,1,0,0
"767",0,-0.246356388886828,1,"0.0869565217391304","1",-1.78904240698705,0,0,0,1,0,0
"768",0,-0.0647253632429415,1,"0.168","0",0.126970370465051,0,0,0,1,0,0
"769",0,0.0999780147433928,1,"0.482957996162256","1",-0.352032823897976,0,0,0,1,0,0
"770",0,1.17381818085577,1,"0","0",-0.352032823897976,0,0,0,1,0,0
"771",0,0.249884665357207,1,"0.0454545454545455","0",0.893375481445893,0,0,0,1,0,0
"772",0,-0.448075528229014,0,"0.07438219840298","0",0.605973564828077,0,0,0,1,0,0
"773",0,0.948874404699127,0,"0.375","1",-1.78904240698705,0,0,0,1,0,0
"774",0,-0.246390593064759,0,"0.16","1",-1.78904240698705,0,0,0,1,0,0
"775",0,-0.246595818132343,0,"0","1",2.04298314791716,0,0,0,1,0,0
"776",0,0.250219866300917,0,"0.227272727272727","1",-1.78904240698705,0,0,1,0,0,0
"777",0,0.249820817558411,0,"0.0608108108108108","0",-1.15037148116969,0,0,1,0,0,0
"778",0,-0.247314105868873,1,"0.2","1",0.605973564828077,0,0,0,1,0,0
"779",0,0.100131933544073,0,"0.217391304347826","1",1.0849767591911,0,0,1,0,0,0
"780",0,0.249884665357207,1,"0.240658736658384","1",-1.78904240698705,0,0,1,0,0,0
"781",0,-0.447716384360748,0,"0","0",-1.78904240698705,0,0,1,0,0,0
"782",0,-0.0648690207902472,0,"0.0596910756619409","0",-0.192365092443634,0,0,0,0,0,0
"783",0,-0.681339470667138,0,"0.0323163622297947","0",-1.78904240698705,0,0,0,1,0,0
"784",0,-0.681878186469535,1,"0.0949496522511415","1",0.893375481445893,0,1,0,1,0,0
"785",0,-1.26153638984926,0,"0.122346319932445","0",0.446305833373735,0,1,0,1,0,0
"786",0,-0.943334922566463,1,"0.5","1",-2.74704879571311,0,0,0,0,0,1
"787",0,-0.0645098769219825,0,"0.0909090909090909","0",0.605973564828077,0,0,0,1,0,0
"788",0,0.249980437055417,0,"0.154377431064832","0",0.55275098767663,0,0,1,0,0,0
"789",0,-1.64582032889282,0,"1","1",0.126970370465051,0,0,0,1,0,0
"790",0,1.29484966446108,0,"0.0921052631578947","0",-1.36326178977548,0,0,0,0,0,0
"791",0,-0.449392389079324,0,"0.0720584093553706","0",0.446305833373735,0,0,0,1,0,0
"792",0,-0.450589535306869,1,"0","1",-2.74704879571311,0,0,0,0,0,1
"793",0,0.623250630805513,0,"0.0754217815084799","0",0.605973564828077,0,0,0,1,0,0
"794",0,-0.246595818132343,0,"0.5","1",2.04298314791716,0,0,0,1,0,0
"795",0,-0.450302220212256,0,"0.075","0",0.893375481445893,0,0,0,1,0,0
"796",1,0.949592692435656,1,"0","0",0.765641296282419,0,0,0,1,0,0
"797",0,0.746077833752146,1,"0.142857142857143","1",-0.447833462770581,0,0,0,0,0,0
"798",0,1.13076082153823,0,"0.21102320245803","1",-1.36326178977548,0,0,0,0,0,0
"799",0,-0.0655873085267775,1,"0.666666666666667","1",0.605973564828077,0,0,0,1,0,0
"800",0,-0.246021187943119,0,"0.230769230769231","1",0.126970370465051,0,0,1,0,0,0
"801",0,-1.43837883058295,0,"0.139898770424535","1",0.893375481445893,0,0,0,1,0,0
"802",0,-0.0648690207902472,1,"0.176470588235294","1",-0.352032823897976,0,0,0,1,0,0
"803",0,0.387652253223666,0,"0.0714285714285714","0",1.0849767591911,0,0,0,1,0,0
"804",0,0.387652253223666,1,"0.307692307692308","1",0.605973564828077,0,0,0,1,0,0
"805",0,-0.680082467128211,1,"0.0717150373352077","0",0.605973564828077,0,1,0,1,0,0
"806",0,0.746365148846758,1,"0.466666666666667","1",-0.447833462770581,0,0,0,0,0,0
"807",0,-1.44039003624524,0,"0.142857142857143","0",0.893375481445893,0,0,0,1,0,0
"808",0,-0.246801043199927,1,"0.162653843075642","1",-1.78904240698705,0,0,0,1,0,0
"809",0,-0.245159242659283,0,"0.116887133348255","0",0.605973564828077,0,0,0,1,0,0
"810",0,-0.449152959833809,1,"0.1","0",0.126970370465051,0,0,0,1,0,0
"811",0,-0.679866980807252,1,"0.0615679239764081","0",0.893375481445893,0,1,0,1,0,0
"812",0,-0.944053210302993,1,"0.333333333333333","1",-0.352032823897976,1,0,0,0,0,1
"813",0,-2.1428754425716,0,"0.117647058823529","1",-2.74704879571311,0,0,0,0,0,1
"814",0,2.87508268482713,1,"0.234042553191489","0",-0.192365092443634,0,1,0,0,1,0
"815",0,0.634312261948075,1,"0.42715833131616","1",-0.639434740515791,0,1,1,0,0,0
"816",0,-0.450302220212256,1,"0.125438431127289","1",0.126970370465051,0,0,0,1,0,0
"817",0,-1.25938152663967,1,"0.208333333333333","0",0.126970370465051,0,0,0,0,0,1
"818",0,-0.246236674264078,0,"0.25","0",0.605973564828077,0,0,0,1,0,0
"819",0,-1.6429471779467,1,"0","0",0.126970370465051,0,1,0,1,0,0
"820",0,0.249980437055417,1,"0","1",-1.78904240698705,0,0,1,0,0,0
"821",0,-0.246883133226955,0,"0.0781491083368406","1",0.893375481445893,0,0,0,1,0,0
"822",0,-1.26081810211273,1,"0.0298039356705826","0",-2.74704879571311,0,0,0,0,0,1
"823",0,-0.246954962000608,0,"0.0338983050847458","0",0.605973564828077,0,0,0,1,0,0
"824",0,-0.0641507330537178,0,"0.3","1",0.893375481445893,0,0,0,1,0,0
"825",0,-0.246595818132343,1,"0.5","1",0.126970370465051,0,0,0,1,0,0
"826",0,-0.44944027492842,0,"0.125","1",-0.639434740515791,0,0,0,0,0,0
"827",0,0.634024946853462,1,"0.176470588235294","1",0.893375481445893,0,0,0,1,0,0
"828",0,0.249920579744034,1,"0.175257731958763","1",-1.78904240698705,0,0,1,0,0,0
"829",0,0.746077833752146,1,"0","0",-1.78904240698705,1,0,0,0,0,1
"830",0,-0.064561183188871,0,"0","0",-1.78904240698705,0,0,0,1,0,0
"831",0,0.099618870875127,0,"1","1",-1.78904240698705,0,0,1,0,0,0
"832",0,0.249501578564387,1,"0","0",-0.831036018261002,0,0,0,1,0,0
"833",1,0.0993495129739285,1,"0","1",1.50410455425875,0,0,1,0,0,0
"834",0,0.375082217834391,1,"0.163641986687557","1",0.605973564828077,0,0,0,1,0,0
"835",0,1.36452357490449,0,"0.333333333333333","1",0.605973564828077,0,0,0,1,0,0
"836",0,0.25017198045182,1,"0.0769230769230769","0",-0.25623218502537,0,0,0,1,0,0
"837",0,0.515746899571525,0,"0.0384615384615385","0",-0.192365092443634,0,0,1,0,0,0
"838",0,-0.449152959833809,0,"0","1",1.0849767591911,0,0,0,1,0,0
"839",0,-0.246883133226955,0,"0.132789765115288","0",-0.639434740515791,0,0,1,0,0,0
"840",0,-0.446279808887688,0,"0","1",0.126970370465051,0,0,0,1,0,0
"841",0,-0.0648690207902472,0,"0","1",-0.112531226716462,0,0,0,1,0,0
"842",0,0.249561435875769,1,"0.0782608695652174","0",-1.78904240698705,0,0,1,0,0,0
"843",0,0.514789182589479,0,"0.105263157894737","0",0.318571648210262,0,0,1,0,0,0
"844",0,1.37134730840153,1,"0.148148148148148","1",-0.232282025307219,1,0,0,0,0,1
"845",0,-0.0637915891854521,1,"0.155451070022418","0",0.605973564828077,0,0,0,1,0,0
"846",0,0.634886892137298,1,"0.235294117647059","1",0.510172925955472,0,0,0,1,0,0
"847",0,1.13108006053224,1,"0.125","1",-0.639434740515791,0,0,1,0,0,0
"848",0,-0.679005035523416,0,"0.0701668026300199","0",0.126970370465051,0,1,0,1,0,0
"849",0,-0.448993340336804,0,"0.190098346503662","1",-1.78904240698705,0,0,0,1,0,0
"850",0,1.37242474000632,1,"0.285714285714286","0",0.126970370465051,0,0,0,1,0,0
"851",0,-0.246308503037731,0,"0.0638297872340425","0",0.893375481445893,0,0,0,1,0,0
"852",0,0.0989005831385977,1,"0","0",0.605973564828077,0,0,0,1,0,0
"853",0,-0.679005035523416,0,"0","1",1.0849767591911,0,0,0,1,0,0
"854",0,-0.679005035523416,0,"0.0570856456877255","0",-2.74704879571311,0,1,0,0,0,1
"855",0,-0.0643901622992327,1,"0.0984711218982233","0",0.446305833373735,0,0,0,1,0,0
"856",0,0.249022720073371,1,"0","1",-1.78904240698705,0,0,1,0,0,0
"857",0,0.249638395276109,1,"0.11250930264555","1",-0.557319907196416,0,0,0,0,0,0
"858",0,0.250254070478847,1,"0.0588235294117647","0",-0.420461851664123,0,0,0,0,0,0
"859",0,0.636898097799583,1,"0.75","1",-0.831036018261002,0,0,1,0,0,0
"860",0,-0.449512103702074,0,"0.0890308953589315","1",-1.78904240698705,0,0,0,1,0,0
"861",0,-1.09704849818389,0,"0.0666666666666667","1",-0.352032823897976,0,0,0,1,0,0
"862",0,-0.246021187943119,0,"0.315789473684211","1",0.893375481445893,0,0,0,1,0,0
"863",0,-0.679866980807252,1,"0.214285714285714","1",0.893375481445893,0,0,0,1,0,0
"864",0,0.850588699417264,1,"0.125","1",-0.352032823897976,0,0,0,1,0,0
"865",0,0.634982663835508,0,"0.272727272727273","1",-0.192365092443634,0,0,0,0,0,0
"866",0,-0.449631818324823,0,"0.111111111111111","1",0.446305833373735,0,0,0,1,0,0
"867",0,-0.245877530395813,0,"0","0",0.605973564828077,0,0,0,1,0,0
"868",0,-0.448947734766224,0,"0.0512820512820513","0",-1.78904240698705,0,0,1,0,0,0
"869",0,-0.67957966571264,1,"0.269230769230769","1",0.126970370465051,0,0,0,1,0,0
"870",0,-0.677855775144967,0,"0.0807222775877831","0",0.893375481445893,0,0,0,1,0,0
"871",0,-1.64495838360899,0,"0.0555555555555556","0",0.126970370465051,0,0,0,1,0,0
"872",0,0.746077833752146,0,"0.283950617283951","1",0.605973564828077,0,0,0,1,0,0
"873",0,-1.25966884173428,0,"0.1","1",0.893375481445893,0,0,0,1,0,0
"874",0,0.25017198045182,1,"0.0952380952380952","0",0.893375481445893,0,0,0,1,0,0
"875",0,0.389088828696726,0,"0.296065515624915","1",-0.352032823897976,0,0,0,1,0,0
"876",0,-0.447716384360748,0,"0.0754716981132075","0",0.893375481445893,0,0,0,1,0,0
"877",1,0.249022720073371,1,"0.145176778970044","1",0.893375481445893,0,0,0,1,0,0
"878",0,-0.679005035523416,0,"0.0454545454545455","0",0.893375481445893,0,0,0,1,0,0
"879",0,0.515866614194274,0,"0.0947394807165382","0",0.605973564828077,0,0,0,1,0,0
"880",0,0.249022720073371,0,"0","1",-1.78904240698705,0,0,0,1,0,0
"881",0,-0.67957966571264,0,"0.0333333333333333","0",0.893375481445893,0,0,0,1,0,0
"882",0,-1.44039003624524,0,"0","1",1.0849767591911,0,0,0,0,0,1
"883",0,0.516225758062539,1,"0","0",0.126970370465051,0,0,1,0,0,0
"884",0,-0.246236674264078,0,"0.143183970714496","0",0.605973564828077,0,0,0,1,0,0
"885",0,-0.945489785776053,0,"0.0565160873944575","0",0.605973564828077,0,0,0,1,0,0
"886",0,2.70987650542522,0,"0.208397622231575","0",-0.831036018261002,0,1,0,0,1,0
"887",0,-0.246308503037731,0,"0","0",0.126970370465051,0,0,0,1,0,0
"888",0,-0.679902895194078,1,"0.0689377225536099","1",-1.78904240698705,0,0,0,1,0,0
"889",0,0.249884665357207,0,"0","1",-1.78904240698705,0,0,0,1,0,0
"890",0,-0.0652999934321652,0,"0.131578947368421","0",0.126970370465051,0,0,0,1,0,0
"891",0,-0.449152959833809,0,"1","1",2.04298314791716,0,0,0,1,0,0
"892",0,-0.246021187943119,1,"0.0771887155324158","0",0.893375481445893,0,0,0,1,0,0
"893",0,-2.13964314775721,0,"0.0721062693634581","1",-0.352032823897976,0,0,0,1,0,0
"894",0,1.71145655164849,1,"0","1",-1.78904240698705,0,0,0,0,0,0
"895",0,-0.0641507330537178,1,"0.25","1",1.56397995355413,0,0,0,1,0,0
"896",0,-0.245446557753895,0,"0","0",0.893375481445893,0,0,0,1,0,0
"897",0,-0.680441610996476,0,"0.0172413793103448","0",-2.74704879571311,0,1,0,0,0,1
"898",0,0.0999061859697394,1,"0.0476190476190476","0",0.893375481445893,0,0,0,1,0,0
"899",0,0.634982663835508,0,"0.5","1",0.126970370465051,0,0,0,1,0,0
"900",0,-0.0652999934321652,1,"0.105677882677383","1",-0.447833462770581,0,0,0,0,0,0
"901",0,-0.945058813134135,0,"0.171052631578947","1",0.126970370465051,0,0,0,1,0,0
"902",0,1.1302181152484,1,"0.222222222222222","1",-0.639434740515791,0,0,1,0,0,0
"903",0,-1.2599561568289,0,"0.1875","1",0.893375481445893,0,0,0,1,0,0
"904",0,-0.0645098769219825,1,"0.132358091204609","0",0.605973564828077,0,0,0,1,0,0
"905",0,1.57665788642636,1,"0.150002834911139","0",0.446305833373735,0,0,0,1,0,0
"906",0,-1.2574660926756,1,"0","1",0.765641296282419,0,0,0,1,0,0
"907",0,-0.0647253632429415,1,"0","0",0.126970370465051,0,0,0,1,0,0
"908",0,-0.0648690207902472,1,"0.0436907232990962","0",-0.192365092443634,0,0,0,0,0,0
"909",0,1.04201238120251,0,"0","1",0.605973564828077,0,0,0,1,0,0
"910",0,0.746077833752146,0,"0.26530612244898","1",-0.447833462770581,0,0,0,0,0,0
"911",1,0.850588699417264,1,"0.285714285714286","1",0.605973564828077,0,0,0,1,0,0
"912",0,-0.448865644739197,0,"0.05","0",0.893375481445893,0,0,0,1,0,0
"913",0,1.13108006053224,1,"0","1",2.04298314791716,0,0,0,1,0,0
"914",0,-0.680441610996476,0,"0","1",1.0849767591911,0,0,0,1,0,0
"915",0,0.249741007809902,0,"0","1",-1.78904240698705,0,0,1,0,0,0
"916",0,-0.246883133226955,0,"0","0",0.893375481445893,0,0,0,1,0,0
"917",0,0.100257348863148,1,"0.163265306122449","1",1.45753479925124,0,0,1,0,0,0
"918",0,-0.449631818324823,1,"0.1","1",0.446305833373735,0,1,0,1,0,0
"919",0,-0.448865644739197,1,"0.117300416832398","0",0.126970370465051,0,0,0,1,0,0
"920",0,1.58273938926231,1,"0.0651591511423147","0",-0.639434740515791,0,0,0,1,0,0
"921",0,-0.449727590023033,0,"0.0387953156734429","0",0.893375481445893,0,0,0,1,0,0
"922",0,0.249022720073371,1,"0.5","1",0.126970370465051,0,0,0,1,0,0
"923",0,0.634503805344478,0,"0.103448275862069","0",-0.192365092443634,0,1,0,1,0,0
"924",0,-0.246236674264078,1,"0.279514589416839","1",0.605973564828077,0,0,0,1,0,0
"925",0,-1.26297296532232,0,"0.0666666666666667","1",0.605973564828077,0,0,1,0,0,0
"926",0,-0.0648690207902472,1,"0.184710610442527","1",0.605973564828077,0,0,1,0,0,0
"927",0,0.515268041080495,1,"0.300613496932515","0",1.24464449064545,0,0,1,0,0,0
"928",0,-1.64366546568323,0,"0.107616644048668","1",0.446305833373735,0,0,0,1,0,0
"929",0,0.746077833752146,0,"0.205220569810184","1",-0.192365092443634,0,0,0,0,0,0
"930",0,1.71001997617543,1,"0.325621284736836","1",0.126970370465051,0,0,0,1,0,0
"931",0,-2.1428754425716,0,"0","0",-2.74704879571311,0,0,0,0,0,1
"932",0,0.634344185847473,0,"0.283018867924528","1",0.446305833373735,0,0,1,0,0,0
"933",0,-1.0938162033695,0,"0.461538461538462","1",-0.352032823897976,0,0,1,0,0,0
"934",0,0.515651127873315,1,"0.2","1",0.893375481445893,0,0,0,1,0,0
"935",0,-1.87423582910937,0,"0.172697099140706","0",0.126970370465051,0,0,0,1,0,0
"936",0,1.04201238120251,0,"0.178304112117814","1",-0.420461851664123,0,0,0,0,0,0
"937",0,0.250100151678166,1,"0","0",-0.352032823897976,1,0,0,0,0,1
"938",0,1.13108006053224,0,"0","0",-1.37846824039018,0,0,0,0,0,0
"939",0,0.948634975453612,0,"0","0",-0.831036018261002,0,0,1,0,0,0
"940",0,1.82997402817595,1,"0.333333333333333","1",0.605973564828077,0,0,0,1,0,0
"941",0,-0.0639113038082029,1,"0.142200053464243","1",0.446305833373735,0,0,0,1,0,0
"942",0,-0.448578329644584,1,"0.263157894736842","1",0.893375481445893,0,0,0,1,0,0
"943",1,-0.0655873085267775,0,"0.2","1",0.605973564828077,0,0,0,1,0,0
"944",0,1.13108006053224,0,"0.161290322580645","0",-0.420461851664123,0,0,0,0,0,0
"945",0,-1.64725690436588,0,"0.333333333333333","1",-0.511700555352318,0,0,0,1,0,0
"946",0,-1.64725690436588,0,"0","1",0.126970370465051,0,0,0,1,0,0
"947",0,-0.0644380481483291,1,"0.19149609937794","0",0.126970370465051,0,0,0,1,0,0
"948",0,-0.0652281646585129,0,"0.0447761194029851","0",0.605973564828077,0,0,0,1,0,0
"949",0,-0.449768635036547,0,"0.178571428571429","1",-1.78904240698705,0,0,0,1,0,0
"950",0,-0.449871247570338,0,"0","0",0.605973564828077,0,0,0,1,0,0
"951",0,-0.246236674264078,1,"0.207884171425823","0",0.605973564828077,0,0,0,1,0,0
"952",0,-0.0652281646585129,1,"0.0579710144927536","0",0.605973564828077,0,0,0,1,0,0
"953",0,1.13108006053224,0,"0.162790697674419","0",0.126970370465051,0,0,0,1,0,0
"954",0,0.099618870875127,0,"0","1",2.04298314791716,0,0,0,1,0,0
"955",1,-0.0652281646585129,1,"0","0",0.605973564828077,0,0,0,1,0,0
"956",0,-0.246595818132343,0,"0.0833333333333333","0",0.605973564828077,0,0,0,1,0,0
"957",0,0.32044104359122,0,"0.464285714285714","1",-0.420461851664123,0,0,0,0,0,0
"958",0,0.516369415609846,1,"0.428571428571429","1",0.701774203700683,0,0,1,0,0,0
"959",0,0.515746899571525,1,"0.236842105263158","0",0.126970370465051,0,0,0,1,0,0
"960",0,-0.680441610996476,0,"0.111111111111111","0",0.126970370465051,0,0,0,1,0,0
"961",0,-1.64582032889282,0,"0","1",0.126970370465051,0,0,0,1,0,0
"962",0,-0.0641507330537178,0,"0.142857142857143","0",-0.352032823897976,0,0,0,1,0,0
"963",0,-0.449727590023033,0,"0.0757575757575758","0",0.893375481445893,0,0,0,1,0,0
"964",1,0.249381863941637,1,"0.181818181818182","1",0.605973564828077,0,0,0,1,0,0
"965",0,-0.0641507330537178,0,"0","1",2.04298314791716,0,0,1,0,0,0
"966",0,0.38801139709193,1,"0.072463768115942","0",0.605973564828077,0,0,0,1,0,0
"967",1,0.634024946853462,0,"0.454545454545455","1",-1.78904240698705,0,0,1,0,0,0
"968",0,0.293197415869968,0,"0.166666666666667","0",-0.352032823897976,0,0,0,1,0,0
"969",0,-0.448865644739197,0,"0.176470588235294","1",-0.447833462770581,0,0,0,0,0,0
"970",0,0.387891682469181,0,"0.625","1",-1.78904240698705,0,0,1,0,0,0
"971",0,-0.448578329644584,1,"0.267716535433071","0",0.126970370465051,0,0,0,1,0,0
"972",0,-0.448195242851764,0,"0.5","1",1.0849767591911,0,0,0,1,0,0
"973",1,2.48612987549612,1,"0.368421052631579","1",-0.352032823897976,0,0,0,1,0,0
"974",0,-1.44134775322728,0,"0.4","1",0.126970370465051,0,0,0,1,0,0
"975",0,1.5153639995758,1,"0","1",-1.31003921262403,0,0,0,0,0,0
"976",0,-0.449152959833809,0,"0.0555555555555556","0",-1.78904240698705,0,0,1,0,0,0
"977",0,0.515268041080495,0,"0.112592617749778","0",1.24464449064545,0,0,1,0,0,0
"978",0,-0.246595818132343,0,"0","1",-1.78904240698705,0,0,0,1,0,0
"979",0,1.21501711317246,1,"0.125","0",-0.420461851664123,0,0,0,0,0,0
"980",0,0.250100151678166,0,"0.142857142857143","0",0.605973564828077,0,0,0,1,0,0
"981",0,-0.451164165496092,0,"0.0669161435986989","0",0.893375481445893,0,0,0,1,0,0
"982",0,-0.680441610996476,0,"0.102288104586725","0",-0.352032823897976,0,0,0,1,0,0
"983",0,-1.26196736249118,0,"0.188679245283019","0",0.126970370465051,0,0,0,1,0,0
"984",0,-0.245159242659283,1,"0","1",2.04298314791716,0,0,0,1,0,0
"985",0,-0.246954962000608,1,"0.416666666666667","1",0.605973564828077,0,0,0,1,0,0
"986",0,-0.0647253632429415,1,"0.308355545330726","1",0.126970370465051,0,0,0,1,0,0
"987",1,0.634743234589993,1,"0.142857142857143","0",-0.352032823897976,0,0,0,1,0,0
"988",0,-1.64510204115629,1,"0.333333333333333","1",0.605973564828077,0,0,0,1,0,0
"989",0,-1.26081810211273,1,"0","1",-2.74704879571311,0,0,0,0,0,1
"990",0,-0.0648690207902472,1,"0.212765957446809","1",0.605973564828077,0,0,1,0,0,0
"991",0,1.99446191984132,1,"0.246322649862999","0",0.605973564828077,0,0,0,1,0,0
"992",0,1.12246060769388,0,"0.222222222222222","1",-1.02263729600621,0,0,0,0,0,0
"993",0,-0.0641507330537178,0,"0.666666666666667","1",-0.352032823897976,0,0,0,1,0,0
"994",0,-0.245159242659283,0,"0.5","1",1.0849767591911,0,0,0,1,0,0
"995",0,1.44497180139586,1,"0","0",-0.352032823897976,1,0,0,0,0,1
"996",0,1.82966619057457,1,"0","0",-1.78904240698705,0,0,1,0,0,0
"997",0,0.635222093081008,1,"0.12","1",0.446305833373735,0,0,0,1,0,0
"998",0,0.387652253223666,1,"0.473684210526316","1",0.605973564828077,0,0,0,1,0,0
"999",0,-1.87595971967704,0,"0.0779220779220779","0",0.126970370465051,0,0,1,0,0,0
"1000",0,0.634982663835508,0,"0","1",-0.192365092443634,0,0,0,0,0,0
"1001",0,1.04258701139174,0,"0.128205128205128","0",-0.447833462770581,0,0,0,0,0,0
"1002",0,-1.26024347192351,0,"0.13948153632236","1",0.126970370465051,0,1,0,1,0,0
"1003",0,-1.26033924362172,0,"0.10488826135487","0",0.446305833373735,0,1,0,1,0,0
"1004",0,-0.806572937531147,0,"0","0",0.126970370465051,0,0,0,0,0,1
"1005",0,-0.448674101342793,1,"0","1",1.0849767591911,0,0,0,1,0,0
"1006",0,1.37122759377878,0,"0.142857142857143","1",-0.67136828680666,0,0,0,0,0,0
"1007",0,-1.87567240458243,1,"0","0",-0.831036018261002,0,1,0,0,0,1
"1008",1,-0.0655873085267775,1,"0.15625","1",0.893375481445893,0,0,0,1,0,0
"1009",0,-0.0803122071256429,0,"0.222222222222222","1",-0.352032823897976,0,0,0,1,0,0
"1010",0,-2.13827840105781,1,"0.162162162162162","1",0.893375481445893,0,0,0,1,0,0
"1011",0,-0.679292350618027,1,"0.0502283105022831","0",0.126970370465051,0,1,0,1,0,0
"1012",0,-0.449152959833809,0,"0.142857142857143","1",-0.352032823897976,0,0,0,1,0,0
"1013",0,0.0852531161445264,0,"0.0657894736842105","0",0.605973564828077,0,0,0,1,0,0
"1014",0,-0.246595818132343,0,"0.5","1",-1.78904240698705,0,0,1,0,0,0
"1015",0,0.948922290548224,0,"0.0377358490566038","0",0.126970370465051,0,0,0,1,0,0
"1016",0,-0.245733872848506,1,"0.0547787275546605","1",0.893375481445893,0,0,0,1,0,0
"1017",0,0.735734490346114,1,"0.222222222222222","1",-1.78904240698705,0,0,0,1,0,0
"1018",1,0.375082217834391,0,"0.210526315789474","1",0.0471365047378795,0,0,1,0,0,0
"1019",0,-0.448865644739197,1,"0.111507035688429","0",0.126970370465051,0,0,0,1,0,0
"1020",0,0.249741007809902,1,"0.222222222222222","1",-0.352032823897976,0,0,0,1,0,0
"1021",0,1.51584285806681,1,"0.157894736842105","0",1.0849767591911,0,0,0,1,0,0
"1022",1,2.32595171024993,1,"0.444444444444444","1",-0.352032823897976,0,0,0,1,0,0
"1023",0,0.850708414040015,1,"0.216995259130929","0",-0.192365092443634,0,0,0,0,0,0
"1024",0,-1.64639495908205,0,"0.210526315789474","1",0.126970370465051,0,0,0,1,0,0
"1025",0,0.388370540960195,0,"0","1",1.27657803693631,0,0,1,0,0,0
"1026",0,0.634024946853462,1,"0","1",0.126970370465051,0,0,0,1,0,0
"1027",0,-1.25794495116661,0,"0.114285714285714","1",-0.639434740515791,0,0,0,0,0,0
"1028",0,-0.0655873085267775,0,"0","1",1.0849767591911,0,0,0,1,0,0
"1029",1,0.850947843285529,1,"0.307692307692308","1",0.605973564828077,0,0,0,1,0,0
"1030",0,-1.64366546568323,0,"0","1",0.605973564828077,0,0,0,1,0,0
"1031",0,-0.679005035523416,0,"0.0810497542029654","0",0.126970370465051,0,1,0,1,0,0
"1032",0,1.66733316211879,0,"0.25","0",-1.78904240698705,0,0,1,0,0,0
"1033",0,0.634886892137298,1,"0.072003810250192","0",0.126970370465051,0,0,0,1,0,0
"1034",0,-0.680760849990486,0,"0.12527654651147","0",-1.78904240698705,0,0,0,1,0,0
"1035",0,0.101055446348187,0,"0","1",0.126970370465051,0,0,0,1,0,0
"1036",0,0.634743234589993,0,"0.25","1",0.605973564828077,0,0,0,1,0,0
"1037",0,1.51608228731233,1,"0","1",-1.78904240698705,0,0,0,0,0,0
"1038",0,0.250100151678166,0,"0","1",-0.352032823897976,0,0,0,1,0,0
"1039",0,-0.680441610996476,0,"0","1",-1.78904240698705,0,0,1,0,0,0
"1040",0,-1.26053078701812,0,"0.0319148936170213","0",0.126970370465051,0,0,0,0,0,1
"1041",0,0.250938154037447,0,"0.142857142857143","1",0.126970370465051,0,0,0,1,0,0
"1042",0,-0.0641507330537178,1,"0","1",-0.831036018261002,0,0,0,1,0,0
"1043",0,0.251895871019492,0,"0","0",-1.78904240698705,0,0,1,0,0,0
"1044",0,-0.245733872848506,0,"0.0676759045656586","0",0.893375481445893,0,0,0,1,0,0
"1045",0,0.576921071799326,1,"0.636363636363636","1",-0.352032823897976,0,0,1,0,0,0
"1046",0,-0.680441610996476,0,"0","0",-0.557319907196416,0,1,1,0,0,0
"1047",0,1.13108006053224,1,"0.416666666666667","1",-0.67136828680666,0,0,0,0,0,0
"1048",0,0.387293109355401,1,"0.0493827160493827","0",0.605973564828077,0,0,0,1,0,0
"1049",0,0.515866614194274,0,"0.200816747813568","1",0.605973564828077,0,0,0,1,0,0
"1050",0,-0.562642422205552,0,"0.666666666666667","1",-1.78904240698705,0,0,1,0,0,0
"1051",0,-0.0652281646585129,0,"0.40625","0",-0.352032823897976,0,0,1,0,0,0
"1052",1,0.850229555548999,1,"0","1",-0.831036018261002,0,0,0,0,0,0
"1053",0,0.634024946853462,1,"0.205882352941176","1",0.605973564828077,1,0,0,0,0,1
"1054",0,2.52886799581966,0,"0","0",-0.831036018261002,0,0,0,1,0,0
"1055",0,-0.680441610996476,1,"0.0985732915130345","1",0.893375481445893,0,1,0,1,0,0
"1056",0,-0.680082467128211,1,"0.103648148940609","1",0.605973564828077,0,1,0,1,0,0
"1057",0,-1.87567240458243,0,"0.102288104586725","1",-2.74704879571311,0,0,0,0,0,1
"1058",0,-1.09561192271083,0,"0.125540044659535","1",-0.352032823897976,0,0,1,0,0,0
"1059",1,0.249381863941637,0,"0","0",-0.352032823897976,0,0,0,1,0,0
"1060",0,2.21425796721951,1,"0.142857142857143","0",-0.352032823897976,0,0,0,1,0,0
"1061",0,-1.44003089237697,0,"0.0769230769230769","1",-0.352032823897976,0,0,1,0,0,0
"1062",0,0.250363523848223,1,"0.0950108031955583","0",1.34044512951805,0,0,1,0,0,0
"1063",0,-1.87686955080998,0,"0.0593576135711228","0",0.446305833373735,0,0,0,1,0,0
"1064",0,1.5153639995758,1,"0","1",-0.352032823897976,0,0,0,1,0,0
"1065",0,-0.677568460050355,1,"0.0717150373352077","1",-0.352032823897976,0,0,0,1,0,0
"1066",0,0.635461522326523,0,"0.147058823529412","1",-0.352032823897976,0,0,0,1,0,0
